Label	InputSMILES	CID	InChIKey	IUPACName	ResolveError	MentionCount	SourceType	Database	Query	MatchMode	Confidence	Title	Year	ReferenceID	URL	AuthorsOrAssignee	JournalOrPublication	Snippet
WXMG_A03B282	COc1ncc(Cl)cc1-c1ccc2c(N3CCC(=O)NC3=O)nn(C)c2c1					0												
WXMG_A05C358	CCOC(=O)c1ncn2c1CN(c1cccc3c(N4CCC(=O)NC4=O)nn(C)c13)CC2					0												
WXMG_A07B173	Cc1nc2ccc(-c3cnn(CC4CC4)c3)cc2c(=O)n1C1CCC(=O)NC1=O					0												
WXMG_A22C089	Cc1ccc(C(=O)Nc2ccc3ncn(C)c(=O)c3c2)cc1N1CCC(=O)NC1=O					0												
WXMG_A10B200	Cc1cnc(Cl)c(-c2ccc3c(cnn3C3CCC(=O)NC3=O)c2)c1					0												
WXMG_A01B350	Cc1ccccc1-c1ccc2c(c1)n(C)c(=O)n2C1CCC(=O)NC1=O					0												
WXMG_A05B146	Cn1nc(N2CCC(=O)NC2=O)c2cccc(-c3ccc(-c4ccncc4)cc3)c21					0												
WXMG_A09C256	Cc1nn(C2CCC(=O)NC2=O)c2cccc(N3CCC[C@H](CNC(=O)OC(C)(C)C)C3)c12					0												
WXMG_A04B038	Cc1ccc2n[nH]cc2c1-c1ccc(C2CCC(=O)NC2=O)cc1					0												
WXMG_A07B174	Cc1nc2ccc(-c3cccc(S(N)(=O)=O)c3)cc2c(=O)n1C1CCC(=O)NC1=O					0												
WXMG_A09B006	Cc1nnc(-c2ccc(-c3cccc4c3c(C)nn4C3CCC(=O)NC3=O)cc2)o1					0												
WXMG_A17C170	CCOC(=O)c1cn2c(n1)CN(c1ccc3nnn(C4CCC(=O)NC4=O)c(=O)c3c1)CC2					0												
WXMG_A01B060	Cc1cc(-c2ccc3c(c2)n(C)c(=O)n3C2CCC(=O)NC2=O)cc2cn[nH]c12					0												
WXMG_A10B283	CN1CCc2cc(-c3ccc4c(cnn4C4CCC(=O)NC4=O)c3)ccc2C1					0												
WXMG_A09B313	Cc1nn(C2CCC(=O)NC2=O)c2cccc(-c3cccc4c3OCC(=O)N4)c12					0												
WXMG_A10B093	CC(C)(O)Cn1cc(-c2ccc3c(cnn3C3CCC(=O)NC3=O)c2)cn1					0												
WXMG_A25B103	Cc1cc(-c2cc(N3CCC(=O)NC3=O)ccc2C(F)(F)F)n(C)n1					0												
WXMG_A01B196	COC(=O)c1cc(-c2ccc3c(c2)n(C)c(=O)n3C2CCC(=O)NC2=O)nn1C					0												
WXMG_A03B093	Cn1nc(N2CCC(=O)NC2=O)c2ccc(-c3cnn(CC(C)(C)O)c3)cc21					0												
WXMG_A08B105	Cn1c(=O)n(C2CCC(=O)NC2=O)c2cc(-c3ccc4c(c3)CCCO4)ccc21					0												
WXMG_A06B152	O=C1CCC(c2cccc(-c3ccc(-c4cccnc4)cc3)c2)C(=O)N1					0												
WXMG_A20C145	COc1ccc(C(=O)Nc2ncn(C)c3ncnc2-3)cc1N1CCC(=O)NC1=O					0												
WXMG_A05B018	Cn1nc(N2CCC(=O)NC2=O)c2cccc(-c3cccnc3Cl)c21					0												
WXMG_A09B136	Cc1nn(C2CCC(=O)NC2=O)c2cccc(-c3ccc(OCc4ccccc4)nc3)c12					0												
WXMG_A06B242	O=C1CCC(c2cccc(-c3cc[nH]c4nccc3-4)c2)C(=O)N1					0												
WXMG_A24B322	Cn1ncc2c(-c3c(F)cccc3F)ccc(N3CCC(=O)NC3=O)c21					0												
WXMG_A05B066	COC(=O)c1cc(F)cc(-c2cccc3c(N4CCC(=O)NC4=O)nn(C)c23)c1					0												
WXMG_A24B288	Cn1ncc2c(-c3cncc(Cl)c3)ccc(N3CCC(=O)NC3=O)c21					0												
WXMG_A01B019	Cn1c(=O)n(C2CCC(=O)NC2=O)c2ccc(-c3cncc(F)c3)cc21					0												
WXMG_A24B189	Cn1ncc2c(-c3ccccc3N3CCCCC3)ccc(N3CCC(=O)NC3=O)c21					0												
WXMG_A09C179	Cc1nn(C2CCC(=O)NC2=O)c2cccc(N3CCCC4C3CCN4C(=O)OC(C)(C)C)c12					0												
WXMG_A12B053	Cn1nc(N2CCC(=O)NC2=O)c2cc(F)c(-c3ccc(F)c(Cl)c3)cc21					0												
WXMG_A12B232	Cn1nc(N2CCC(=O)NC2=O)c2cc(F)c(-c3cccc(C(=O)OCc4ccccc4)c3)cc21					0												
WXMG_A25B331	Cc1cc(-c2cc(N3CCC(=O)NC3=O)ccc2C(F)(F)F)ccn1					0												
WXMG_A02B227	COc1cc(OC)cc(-c2cccc3c2n(C)c(=O)n3C2CCC(=O)NC2=O)c1					0												
WXMG_A12B038	Cc1ccc2n[nH]cc2c1-c1cc2c(cc1F)c(N1CCC(=O)NC1=O)nn2C					0												
WXMG_A11B291	O=C1CCC(c2c(F)cc(-c3c[nH]c4ncccc34)cc2F)C(=O)N1					0												
WXMG_A02C027	Cc1cccc2c1CCN2c1cccc2c1n(C)c(=O)n2C1CCC(=O)NC1=O					0												
WXMG_A02C446	Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(N3CC(C)(C)c4ccccc43)c21					0												
WXMG_A12B072	Cn1nc(N2CCC(=O)NC2=O)c2cc(F)c(-c3c(F)ccc(OCc4ccccc4)c3Cl)cc21					0												
WXMG_A02B072	Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(-c3c(F)ccc(OCc4ccccc4)c3Cl)c21					0												
WXMG_A12B322	Cn1nc(N2CCC(=O)NC2=O)c2cc(F)c(-c3c(F)cccc3F)cc21					0												
WXMG_A07B287	Cc1cnc(F)c(-c2ccc3nc(C)n(C4CCC(=O)NC4=O)c(=O)c3c2)c1					0												
WXMG_A22C442	COc1ccccc1-c1nnc(C2CCN(C(=O)c3ccc(C)c(N4CCC(=O)NC4=O)c3)CC2)o1					0												
WXMG_A03B288	Cn1nc(N2CCC(=O)NC2=O)c2ccc(-c3cncc(Cl)c3)cc21					0												
WXMG_A04B134	Cc1ccc(-c2ccc(-c3ccc(C4CCC(=O)NC4=O)cc3)cc2)cc1					0												
WXMG_A11B287	Cc1cnc(F)c(-c2cc(F)c(C3CCC(=O)NC3=O)c(F)c2)c1					0												
WXMG_A18C058	Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(CN3CCC4(C3)CN(C(=O)OC(C)(C)C)CCO4)c21					0												
WXMG_A01B093	Cn1c(=O)n(C2CCC(=O)NC2=O)c2ccc(-c3cnn(CC(C)(C)O)c3)cc21					0												
WXMG_A02B216	CC(=O)Nc1cc(-c2cccc3c2n(C)c(=O)n3C2CCC(=O)NC2=O)ccn1					0												
WXMG_A06C460	O=C1CCC(c2cccc(N3CCC(n4c(C(F)(F)F)nc5ccccc54)CC3)c2)C(=O)N1					0												
WXMG_A24B115	COc1cccc(C)c1-c1ccc(N2CCC(=O)NC2=O)c2c1cnn2C					0												
WXMG_A24B139	Cn1ncc2c(-c3cncc(Oc4ccccc4)c3)ccc(N3CCC(=O)NC3=O)c21					0												
WXMG_A02B313	Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(-c3cccc4c3OCC(=O)N4)c21					0												
WXMG_A02B134	Cc1ccc(-c2ccc(-c3cccc4c3n(C)c(=O)n4C3CCC(=O)NC3=O)cc2)cc1					0												
WXMG_A04B222	Cc1ccc(-c2ccc(C3CCC(=O)NC3=O)cc2)cn1					0												
WXMG_A08B222	Cc1ccc(-c2ccc3c(c2)n(C2CCC(=O)NC2=O)c(=O)n3C)cn1					0												
WXMG_A05C140	Cn1nc(N2CCC(=O)NC2=O)c2cccc(N3CCn4c(nnc4C(F)(F)F)C3)c21					0												
WXMG_A24B118	CNC(=O)c1ccc(F)c(-c2ccc(N3CCC(=O)NC3=O)c3c2cnn3C)c1					0												
WXMG_A03B200	Cc1cnc(Cl)c(-c2ccc3c(N4CCC(=O)NC4=O)nn(C)c3c2)c1					0												
WXMG_A09B025	COCn1cc(-c2cccc3c2c(C)nn3C2CCC(=O)NC2=O)cn1					0												
WXMG_A06C201	O=C1CCC(c2cccc(N3CCN(c4ncccc4C(=O)NC4CC4)CC3)c2)C(=O)N1					0												
WXMG_A10B304	Cc1cc(C)cc(-c2ccc3c(cnn3C3CCC(=O)NC3=O)c2)c1					0												
WXMG_A12B110	Cn1nc(N2CCC(=O)NC2=O)c2cc(F)c(-c3cccc(Oc4ccccc4)c3)cc21					0												
WXMG_A02B354	Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(-c3ccc4c(O)nccc4c3)c21					0												
WXMG_A05B322	Cn1nc(N2CCC(=O)NC2=O)c2cccc(-c3c(F)cccc3F)c21					0												
WXMG_A07B054	COc1ncnc(C2CC2)c1-c1ccc2nc(C)n(C3CCC(=O)NC3=O)c(=O)c2c1					0												
WXMG_A07B086	CCN(CC)S(=O)(=O)c1ccccc1-c1ccc2nc(C)n(C3CCC(=O)NC3=O)c(=O)c2c1					0												
WXMG_A06B322	O=C1CCC(c2cccc(-c3c(F)cccc3F)c2)C(=O)N1					0												
WXMG_A08B344	Cn1c(=O)n(C2CCC(=O)NC2=O)c2cc(-c3ccc(CO)cc3)ccc21					0												
WXMG_A02B111	Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(-c3ccccc3N3CCOCC3)c21					0												
WXMG_A06C470	O=C1CCC(c2cccc(N3CCN(c4nc5ccccc5o4)CC3)c2)C(=O)N1					0												
WXMG_A10B222	Cc1ccc(-c2ccc3c(cnn3C3CCC(=O)NC3=O)c2)cn1					0												
WXMG_A11B222	Cc1ccc(-c2cc(F)c(C3CCC(=O)NC3=O)c(F)c2)cn1					0												
WXMG_A03B003	COc1ccc(-c2ccc3c(N4CCC(=O)NC4=O)nn(C)c3c2)cc1C					0												
WXMG_A04B019	O=C1CCC(c2ccc(-c3cncc(F)c3)cc2)C(=O)N1					0												
WXMG_A12B293	Cn1nc(N2CCC(=O)NC2=O)c2cc(F)c(-c3ccc4[nH]c(=O)n(C)c4c3)cc21					0												
WXMG_A08B230	Cn1c(-c2ccc3c(c2)n(C2CCC(=O)NC2=O)c(=O)n3C)cnc1Cl					0												
WXMG_A09C366	Cc1nc2c(s1)CN(c1cccc3c1c(C)nn3C1CCC(=O)NC1=O)CC2					0												
WXMG_A24B093	Cn1ncc2c(-c3cnn(CC(C)(C)O)c3)ccc(N3CCC(=O)NC3=O)c21					0												
WXMG_A01B281	Cn1c(=O)n(C2CCC(=O)NC2=O)c2ccc(-c3ccc(Cl)c4ccccc34)cc21					0												
WXMG_A08B283	CN1CCc2cc(-c3ccc4c(c3)n(C3CCC(=O)NC3=O)c(=O)n4C)ccc2C1					0												
WXMG_A12B300	COc1ccc(F)c(-c2cc3c(cc2F)c(N2CCC(=O)NC2=O)nn3C)c1					0												
WXMG_A12B059	Cn1nc(N2CCC(=O)NC2=O)c2cc(F)c(-c3cccc(-c4cccnc4)c3)cc21					0												
WXMG_A11B322	O=C1CCC(c2c(F)cc(-c3c(F)cccc3F)cc2F)C(=O)N1					0												
WXMG_A25B276	O=C1CCN(c2ccc(C(F)(F)F)c(-c3cn[nH]c3)c2)C(=O)N1					0												
WXMG_A02B145	Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(-c3ccc(N4CCCCC4)nc3)c21					0												
WXMG_A06C392	Cc1cc2n(n1)CCN(c1cccc(C3CCC(=O)NC3=O)c1)C2					0												
WXMG_A24B090	COc1cc(F)c(C(C)C)cc1-c1ccc(N2CCC(=O)NC2=O)c2c1cnn2C					0												
WXMG_A04B345	O=C1CCC(c2ccc(-c3ccc(C(=O)NC4CCCC4)cc3)cc2)C(=O)N1					0												
WXMG_A17C002	O=C1CCC(n2nnc3ccc(N4CCN(S(=O)(=O)c5ccccc5)CC4)cc3c2=O)C(=O)N1					0												
WXMG_A09B035	Cc1nn(C2CCC(=O)NC2=O)c2cccc(-c3ccccc3S(C)(=O)=O)c12					0												
WXMG_A18C287	Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(CN3CC[C@H]4CN(C(=O)OC(C)(C)C)C[C@H]4C3)c21					0												
WXMG_A24B229	Cn1ncc2c(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)ccc(N3CCC(=O)NC3=O)c21					0												
WXMG_A02C345	Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(N3CCN(CC(=O)Nc4cccnc4)CC3)c21					0												
WXMG_A07B291	Cc1nc2ccc(-c3c[nH]c4ncccc34)cc2c(=O)n1C1CCC(=O)NC1=O					0												
WXMG_A09B337	COC(=O)c1ccc(-c2cccc3c2c(C)nn3C2CCC(=O)NC2=O)cn1					0												
WXMG_A02B265	COc1cccc(-c2cccc3c2n(C)c(=O)n3C2CCC(=O)NC2=O)c1C					0												
WXMG_A12B105	Cn1nc(N2CCC(=O)NC2=O)c2cc(F)c(-c3ccc4c(c3)CCCO4)cc21					0												
WXMG_A12B139	Cn1nc(N2CCC(=O)NC2=O)c2cc(F)c(-c3cncc(Oc4ccccc4)c3)cc21					0												
WXMG_A10B248	O=C1CCC(n2ncc3cc(-c4cccc5cccc(Cl)c45)ccc32)C(=O)N1					0												
WXMG_A12B133	CNC(=O)c1cccc(-c2cc3c(cc2F)c(N2CCC(=O)NC2=O)nn3C)c1					0												
WXMG_A09B248	Cc1nn(C2CCC(=O)NC2=O)c2cccc(-c3cccc4cccc(Cl)c34)c12					0												
WXMG_A21D030	Cc1ncc(CN2CCC(c3ccc(N4CCC(=O)NC4=O)cc3)CC2)cn1					0												
WXMG_A24B105	Cn1ncc2c(-c3ccc4c(c3)CCCO4)ccc(N3CCC(=O)NC3=O)c21					0												
WXMG_A01B116	CCOc1ccc(F)c(-c2ccc3c(c2)n(C)c(=O)n3C2CCC(=O)NC2=O)c1Cl					0												
WXMG_A02B297	Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(-c3cccc(N4CCCCC4)c3)c21					0												
WXMG_A06B354	O=C1CCC(c2cccc(-c3ccc4c(O)nccc4c3)c2)C(=O)N1					0												
WXMG_A11B114	O=C1CCC(c2c(F)cc(-c3ccc(C(=O)NC4CC4)c(Cl)c3)cc2F)C(=O)N1					0												
WXMG_A12B287	Cc1cnc(F)c(-c2cc3c(cc2F)c(N2CCC(=O)NC2=O)nn3C)c1					0												
WXMG_A06C372	CCOC(=O)c1cc2n(n1)CCCN2c1cccc(C2CCC(=O)NC2=O)c1					0												
WXMG_A04B280	O=C1CCC(c2ccc(-c3ccnc4[nH]ccc34)cc2)C(=O)N1					0												
WXMG_A01B133	CNC(=O)c1cccc(-c2ccc3c(c2)n(C)c(=O)n3C2CCC(=O)NC2=O)c1					0												
WXMG_A03B132	Cn1nc(N2CCC(=O)NC2=O)c2ccc(-c3cccc(N4CCCC4)c3)cc21					0												
WXMG_A02C197	CC(=O)NC1CCCN(c2cccc3c2n(C)c(=O)n3C2CCC(=O)NC2=O)C1					0												
WXMG_A05B090	COc1cc(F)c(C(C)C)cc1-c1cccc2c(N3CCC(=O)NC3=O)nn(C)c12					0												
WXMG_A17B003	COc1ccc(-c2ccc3nnn(C4CCC(=O)NC4=O)c(=O)c3c2)cc1C					0												
WXMG_A09C058	Cc1nn(C2CCC(=O)NC2=O)c2cccc(N3CCC4(CN(C(=O)OC(C)(C)C)CCO4)C3)c12					0												
WXMG_A04B189	O=C1CCC(c2ccc(-c3ccccc3N3CCCCC3)cc2)C(=O)N1					0												
WXMG_A08B025	COCn1cc(-c2ccc3c(c2)n(C2CCC(=O)NC2=O)c(=O)n3C)cn1					0												
WXMG_A08B064	Cn1c(=O)n(C2CCC(=O)NC2=O)c2cc(-c3ccc(C(F)(F)F)nc3)ccc21					0												
WXMG_A01B215	Cn1c(=O)n(C2CCC(=O)NC2=O)c2ccc(-c3cnn(C(C)(C)C)c3)cc21					0												
WXMG_A04B111	O=C1CCC(c2ccc(-c3ccccc3N3CCOCC3)cc2)C(=O)N1					0												
WXMG_A08B034	COC(=O)c1cnc(F)c(-c2ccc3c(c2)n(C2CCC(=O)NC2=O)c(=O)n3C)c1					0												
WXMG_A02C262	Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(N3CC4(CN(C(=O)OC(C)(C)C)C4)C3)c21	172231290	RLJQQVBDNHRVOZ-UHFFFAOYSA-N	tert-butyl 6-[1-(2,6-dioxopiperidin-3-yl)-3-methyl-2-oxobenzimidazol-4-yl]-2,6-diazaspiro[3.3]heptane-2-carboxylate		0												
WXMG_A05B294	Cn1nc(N2CCC(=O)NC2=O)c2cccc(-c3ccc(F)nc3F)c21					0												
WXMG_A07B134	Cc1ccc(-c2ccc(-c3ccc4nc(C)n(C5CCC(=O)NC5=O)c(=O)c4c3)cc2)cc1					0												
WXMG_A09B018	Cc1nn(C2CCC(=O)NC2=O)c2cccc(-c3cccnc3Cl)c12					0												
WXMG_A25B337	COC(=O)c1ccc(-c2cc(N3CCC(=O)NC3=O)ccc2C(F)(F)F)cn1					0												
WXMG_A12B015	COCCOc1ccc(-c2cc3c(cc2F)c(N2CCC(=O)NC2=O)nn3C)cc1					0												
WXMG_A05C398	Cn1nc(N2CCC(=O)NC2=O)c2cccc(N3CCn4nncc4C3)c21					0												
WXMG_A12B313	Cn1nc(N2CCC(=O)NC2=O)c2cc(F)c(-c3cccc4c3OCC(=O)N4)cc21					0												
WXMG_A08B308	Cn1nccc1-c1ccc2c(c1)n(C1CCC(=O)NC1=O)c(=O)n2C					0												
WXMG_A18C276	Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(CN3CCN(C(=O)OC(C)(C)C)[C@@H](Cc4ccccc4)C3)c21					0												
WXMG_A09C329	Cc1nn(C2CCC(=O)NC2=O)c2cccc(N3CCCC(c4ccccn4)C3)c12					0												
WXMG_A17B034	COC(=O)c1cnc(F)c(-c2ccc3nnn(C4CCC(=O)NC4=O)c(=O)c3c2)c1					0												
WXMG_A09B160	Cc1nn(C2CCC(=O)NC2=O)c2cccc(-c3cccc4c[nH]nc34)c12					0												
WXMG_A09B063	Cc1cc(-c2cccc3c2c(C)nn3C2CCC(=O)NC2=O)ccn1					0												
WXMG_A10B092	CNS(=O)(=O)c1ccc(-c2ccc3c(cnn3C3CCC(=O)NC3=O)c2)cc1					0												
WXMG_A07B071	Cc1nc2ccc(-c3cccc(OCc4ccc(Cl)cc4)c3)cc2c(=O)n1C1CCC(=O)NC1=O					0												
WXMG_A01B114	Cn1c(=O)n(C2CCC(=O)NC2=O)c2ccc(-c3ccc(C(=O)NC4CC4)c(Cl)c3)cc21					0												
WXMG_A02B222	Cc1ccc(-c2cccc3c2n(C)c(=O)n3C2CCC(=O)NC2=O)cn1					0												
WXMG_A06B222	Cc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2)cn1					0												
WXMG_A09C001	Cc1nn(C2CCC(=O)NC2=O)c2cccc(N3CCCC4(CCN(C(=O)OC(C)(C)C)C4)C3)c12					0												
WXMG_A22C364	Cc1ccc(C(=O)NCc2ncccn2)cc1N1CCC(=O)NC1=O					0												
WXMG_A02B177	Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(-c3ccc(N4CCCCC4)cc3)c21					0												
WXMG_A02B345	Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(-c3ccc(C(=O)NC4CCCC4)cc3)c21					0												
WXMG_A08B014	CCN(CC)S(=O)(=O)c1ccc(-c2ccc3c(c2)n(C2CCC(=O)NC2=O)c(=O)n3C)cc1					0												
WXMG_A07B015	COCCOc1ccc(-c2ccc3nc(C)n(C4CCC(=O)NC4=O)c(=O)c3c2)cc1					0												
WXMG_A11C252	O=C1CCC(c2c(F)cc(N3CCn4ccnc4C3)cc2F)C(=O)N1					0												
WXMG_A10B232	O=C1CCC(n2ncc3cc(-c4cccc(C(=O)OCc5ccccc5)c4)ccc32)C(=O)N1					0												
WXMG_A12B019	Cn1nc(N2CCC(=O)NC2=O)c2cc(F)c(-c3cncc(F)c3)cc21					0												
WXMG_A03B256	CN(C)C(=O)c1ccc(-c2ccc3c(N4CCC(=O)NC4=O)nn(C)c3c2)c(F)c1					0												
WXMG_A25B339	O=C1CCN(c2ccc(C(F)(F)F)c(-c3ccc(OCC4CC4)cc3)c2)C(=O)N1					0												
WXMG_A17B354	O=C1CCC(n2nnc3ccc(-c4ccc5c(O)nccc5c4)cc3c2=O)C(=O)N1					0												
WXMG_A03C366	Cc1nc2c(s1)CN(c1ccc3c(N4CCC(=O)NC4=O)nn(C)c3c1)CC2					0												
WXMG_A09C100	Cc1nn(C2CCC(=O)NC2=O)c2cccc(N3CCn4nc(C(F)(F)F)nc4C3)c12					0												
WXMG_A04C414	Cc1ccc(S(=O)(=O)N2CCN(c3ccc(C4CCC(=O)NC4=O)cc3)CC2)cc1					0												
WXMG_A01B222	Cc1ccc(-c2ccc3c(c2)n(C)c(=O)n3C2CCC(=O)NC2=O)cn1					0												
WXMG_A02B229	Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)c21					0												
WXMG_A20C132	COc1ccc(C(=O)Nc2ccon2)cc1N1CCC(=O)NC1=O					0												
WXMG_A04C407	CC(C)(C)OC(=O)N1CCC2(C1)CN(c1ccc(C3CCC(=O)NC3=O)cc1)CCN2C(=O)OCc1ccccc1					0												
WXMG_A07B278	COC(=O)c1ccc(C)c(-c2ccc3nc(C)n(C4CCC(=O)NC4=O)c(=O)c3c2)c1					0												
WXMG_A11B281	O=C1CCC(c2c(F)cc(-c3ccc(Cl)c4ccccc34)cc2F)C(=O)N1					0												
WXMG_A12C424	Cn1nc(N2CCC(=O)NC2=O)c2cc(F)c(N3CCN(C(=O)OC(C)(C)C)C(c4ccc(Cl)cc4)C3)cc21					0												
WXMG_A24B054	COc1ncnc(C2CC2)c1-c1ccc(N2CCC(=O)NC2=O)c2c1cnn2C					0												
WXMG_A04B354	O=C1CCC(c2ccc(-c3ccc4c(O)nccc4c3)cc2)C(=O)N1					0												
WXMG_A07B195	COC(=O)C1(c2ccc(-c3ccc4nc(C)n(C5CCC(=O)NC5=O)c(=O)c4c3)cc2)CC1					0												
WXMG_A03B297	Cn1nc(N2CCC(=O)NC2=O)c2ccc(-c3cccc(N4CCCCC4)c3)cc21					0												
WXMG_A09B164	COc1ccc(-c2cccc3c2c(C)nn3C2CCC(=O)NC2=O)c(F)c1F					0												
WXMG_A10B285	Cc1ncc(-c2ccc3c(cnn3C3CCC(=O)NC3=O)c2)cc1Cl					0												
WXMG_A09C287	Cc1nn(C2CCC(=O)NC2=O)c2cccc(N3CC[C@H]4CN(C(=O)OC(C)(C)C)C[C@H]4C3)c12					0												
WXMG_A05C170	CCOC(=O)c1cn2c(n1)CN(c1cccc3c(N4CCC(=O)NC4=O)nn(C)c13)CC2					0												
WXMG_A25B230	Cn1c(-c2cc(N3CCC(=O)NC3=O)ccc2C(F)(F)F)cnc1Cl					0												
WXMG_A17B215	CC(C)(C)n1cc(-c2ccc3nnn(C4CCC(=O)NC4=O)c(=O)c3c2)cn1					0												
WXMG_A12B134	Cc1ccc(-c2ccc(-c3cc4c(cc3F)c(N3CCC(=O)NC3=O)nn4C)cc2)cc1					0												
WXMG_A05C103	Cn1nc(N2CCC(=O)NC2=O)c2cccc(N3C[C@H]4C[C@H]3C[C@@H]4NC(=O)OC(C)(C)C)c21					0												
WXMG_A07B119	Cc1nc2ccc(-c3ccccc3S(=O)(=O)N3CCCC3)cc2c(=O)n1C1CCC(=O)NC1=O					0												
WXMG_A10B350	Cc1ccccc1-c1ccc2c(cnn2C2CCC(=O)NC2=O)c1					0												
WXMG_A09C119	Cc1nn(C2CCC(=O)NC2=O)c2cccc(N3CCc4ncncc4C3)c12					0												
WXMG_A09B048	Cc1nn(C2CCC(=O)NC2=O)c2cccc(-c3c(F)ccc4ccoc34)c12					0												
WXMG_A02B351	Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(-c3ccccc3F)c21					0												
WXMG_A10B297	O=C1CCC(n2ncc3cc(-c4cccc(N5CCCCC5)c4)ccc32)C(=O)N1					0												
WXMG_A02B090	COc1cc(F)c(C(C)C)cc1-c1cccc2c1n(C)c(=O)n2C1CCC(=O)NC1=O					0												
WXMG_A04C169	O=C1CCC(c2ccc(N3CCN(C(=O)NCc4ccccc4)CC3)cc2)C(=O)N1					0												
WXMG_A11C170	CCOC(=O)c1cn2c(n1)CN(c1cc(F)c(C3CCC(=O)NC3=O)c(F)c1)CC2					0												
WXMG_A02B056	Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(-c3ccc(Oc4ccccc4)cc3)c21					0												
WXMG_A17B038	Cc1ccc2n[nH]cc2c1-c1ccc2nnn(C3CCC(=O)NC3=O)c(=O)c2c1					0												
WXMG_A11B134	Cc1ccc(-c2ccc(-c3cc(F)c(C4CCC(=O)NC4=O)c(F)c3)cc2)cc1					0												
WXMG_A03C358	CCOC(=O)c1ncn2c1CN(c1ccc3c(N4CCC(=O)NC4=O)nn(C)c3c1)CC2					0												
WXMG_A07B095	Cc1ccccc1-c1ccc(-c2ccc3nc(C)n(C4CCC(=O)NC4=O)c(=O)c3c2)cc1					0												
WXMG_A09B032	Cc1nn(C2CCC(=O)NC2=O)c2cccc(-c3ccc(Cl)c(C(=O)NC4CC4)c3)c12					0												
WXMG_A01B274	CCOc1ccc2cc(-c3ccc4c(c3)n(C)c(=O)n4C3CCC(=O)NC3=O)ccc2c1					0												
